iteration,temperature,accepted,new_best_utility,regions,dfs,best_dfs_seen,penalty,current_utility,best_utility,candidate_utility,move_type,merge_parent_id,split_node_id
247,0.02938855150840714,True,False,28,5.819999820366167,5.8968695573817485,0.0,5.819999820366167,5.8968695573817485,5.819999820366167,split,,2211
249,0.029019437489060555,False,False,28,5.819999820366167,5.8968695573817485,0.0,5.819999820366167,5.8968695573817485,5.786911170280458,merge,2866,
250,0.028836622633718605,True,False,28,5.8199995900052315,5.8968695573817485,0.0,5.8199995900052315,5.8968695573817485,5.8199995900052315,paired,3366,2893
251,0.02865495946408202,True,False,29,5.820070221597788,5.8968695573817485,0.0,5.820070221597788,5.8968695573817485,5.820070221597788,split,,2788
252,0.028474440724832496,True,False,30,5.820070223221833,5.8968695573817485,0.0,5.820070223221833,5.8968695573817485,5.820070223221833,split,,2837
253,0.028295059206358355,True,False,31,5.817573649725524,5.8968695573817485,0.0,5.817573649725524,5.8968695573817485,5.817573649725524,split,,2443
254,0.028116807744466576,True,False,31,5.81756225669762,5.8968695573817485,0.0,5.81756225669762,5.8968695573817485,5.81756225669762,paired,2893,2551
256,0.027763666559036376,True,False,32,5.8169635084737195,5.8968695573817485,0.0,5.8169635084737195,5.8968695573817485,5.8169635084737195,split,,2847
257,0.027588762731639113,True,False,31,5.7838767307625965,5.8968695573817485,0.0,5.7838767307625965,5.8968695573817485,5.7838767307625965,merge,2866,
258,0.02741496075254323,True,False,32,5.783876648640764,5.8968695573817485,0.0,5.783876648640764,5.8968695573817485,5.783876648640764,split,,2212
259,0.027242253680393035,False,False,32,5.783876648640764,5.8968695573817485,0.0,5.783876648640764,5.8968695573817485,5.413008036274206,paired,2841,2812
261,0.02690009670987502,True,False,32,5.783888202942677,5.8968695573817485,0.0,5.783888202942677,5.8968695573817485,5.783888202942677,paired,2551,2800
262,0.026730633146339233,True,False,31,5.783888201315282,5.8968695573817485,0.0,5.783888201315282,5.8968695573817485,5.783888201315282,merge,2837,
263,0.02656223715886743,True,False,32,5.780280384047224,5.8968695573817485,0.0,5.780280384047224,5.8968695573817485,5.780280384047224,split,,2812
264,0.026394902022010024,True,False,31,5.780280791007346,5.8968695573817485,0.0,5.780280791007346,5.8968695573817485,5.780280791007346,merge,2800,
265,0.026228621052686005,True,False,30,5.780650302915806,5.8968695573817485,0.0,5.780650302915806,5.8968695573817485,5.780650302915806,merge,3132,
268,0.025736036949039396,True,False,30,5.780299186461903,5.8968695573817485,0.0,5.780299186461903,5.8968695573817485,5.780299186461903,paired,2886,3132
269,0.025573906657103615,False,False,30,5.780299186461903,5.8968695573817485,0.0,5.780299186461903,5.8968695573817485,5.605917055413034,merge,2870,
270,0.02541279774354148,True,False,31,5.780298847189911,5.8968695573817485,0.0,5.780298847189911,5.8968695573817485,5.780298847189911,split,,2893
271,0.025252703773936763,True,False,30,5.783145871682638,5.8968695573817485,0.0,5.783145871682638,5.8968695573817485,5.783145871682638,merge,2882,
272,0.025093618354408362,True,False,31,5.783145852935618,5.8968695573817485,0.0,5.783145852935618,5.8968695573817485,5.783145852935618,split,,2679
274,0.024778447791201284,False,False,31,5.783145852935618,5.8968695573817485,0.0,5.783145852935618,5.8968695573817485,5.77404654736182,split,,1
275,0.02462235006014588,True,False,30,5.807350142575437,5.8968695573817485,0.0,5.807350142575437,5.8968695573817485,5.807350142575437,merge,2876,
276,0.024467235703910642,True,False,30,5.770051059928278,5.8968695573817485,0.0,5.770051059928278,5.8968695573817485,5.770051059928278,paired,2679,2844
277,0.02431309852749177,True,False,31,5.770051061591243,5.8968695573817485,0.0,5.770051061591243,5.8968695573817485,5.770051061591243,split,,2837
278,0.024159932374912364,True,False,30,5.772542781934668,5.8968695573817485,0.0,5.772542781934668,5.8968695573817485,5.772542781934668,merge,2443,
279,0.024007731128976577,True,False,29,5.8098409339370285,5.8968695573817485,0.0,5.8098409339370285,5.8968695573817485,5.8098409339370285,merge,2844,
280,0.023856488711025272,True,False,28,5.809841015190873,5.8968695573817485,0.0,5.809841015190873,5.8968695573817485,5.809841015190873,merge,2212,
282,0.023556856235668194,True,False,29,5.809841015048068,5.8968695573817485,0.0,5.809841015048068,5.8968695573817485,5.809841015048068,split,,3013
283,0.023408454211450522,True,False,30,5.809841015047997,5.8968695573817485,0.0,5.809841015047997,5.8968695573817485,5.809841015047997,split,,3073
284,0.02326098708111562,False,False,30,5.809841015047997,5.8968695573817485,0.0,5.809841015047997,5.8968695573817485,5.443329503397592,merge,2841,
285,0.02311444895507689,True,False,30,5.809756130982215,5.8968695573817485,0.0,5.809756130982215,5.8968695573817485,5.809756130982215,paired,2788,2259
286,0.02296883398085059,True,False,30,5.785551905496526,5.8968695573817485,0.0,5.785551905496526,5.8968695573817485,5.785551905496526,paired,2837,2876
287,0.022824136342822102,True,False,29,5.785551905496593,5.8968695573817485,0.0,5.785551905496593,5.8968695573817485,5.785551905496593,merge,3073,
288,0.02268035026201365,True,False,28,5.789167568796479,5.8968695573817485,0.0,5.789167568796479,5.8968695573817485,5.789167568796479,merge,2812,
289,0.0225374699958535,True,False,28,5.789238690856976,5.8968695573817485,0.0,5.789238690856976,5.8968695573817485,5.789238690856976,paired,3013,2788
290,0.02239548983794663,True,False,28,5.789167457269514,5.8968695573817485,0.0,5.789167457269514,5.8968695573817485,5.789167457269514,paired,2788,3366
291,0.022254404117846797,True,False,29,5.788816386269847,5.8968695573817485,0.0,5.788816386269847,5.8968695573817485,5.788816386269847,split,,3133
292,0.022114207200830086,True,False,29,5.788816290346492,5.8968695573817485,0.0,5.788816290346492,5.8968695573817485,5.788816290346492,paired,3366,2260
293,0.02197489348766988,True,False,28,5.788816627083374,5.8968695573817485,0.0,5.788816627083374,5.8968695573817485,5.788816627083374,merge,2893,
294,0.021836457414413205,False,False,28,5.788816627083374,5.8968695573817485,0.0,5.788816627083374,5.8968695573817485,5.757278751781758,split,,3134
295,0.021698893452158544,True,False,29,5.788746088133191,5.8968695573817485,0.0,5.788746088133191,5.8968695573817485,5.788746088133191,split,,3241
296,0.021562196106835015,True,False,30,5.788746083429736,5.8968695573817485,0.0,5.788746083429736,5.8968695573817485,5.788746083429736,split,,2848
297,0.021426359918982937,True,False,29,5.788816622381788,5.8968695573817485,0.0,5.788816622381788,5.8968695573817485,5.788816622381788,merge,3241,
298,0.02129137946353579,True,False,30,5.784904373964185,5.8968695573817485,0.0,5.784904373964185,5.8968695573817485,5.784904373964185,split,,2877
299,0.021157249349603564,True,False,31,5.784904375606317,5.8968695573817485,0.0,5.784904375606317,5.8968695573817485,5.784904375606317,split,,2837
300,0.021023964220257436,True,False,31,5.691799592170057,5.8968695573817485,0.0,5.691799592170057,5.8968695573817485,5.691799592170057,paired,2811,3366
304,0.020499167586855997,True,False,30,5.691799596586247,5.8968695573817485,0.0,5.691799596586247,5.8968695573817485,5.691799596586247,merge,2848,
305,0.02037002820024886,True,False,29,5.691799731946713,5.8968695573817485,0.0,5.691799731946713,5.8968695573817485,5.691799731946713,merge,3366,
307,0.020114184934851915,True,False,28,5.69179973070591,5.8968695573817485,0.0,5.69179973070591,5.8968695573817485,5.69179973070591,merge,2837,
308,0.019987470838116847,True,False,27,5.695709026302854,5.8968695573817485,0.0,5.695709026302854,5.8968695573817485,5.695709026302854,merge,2877,
309,0.019861555007001958,True,False,28,5.69179973070591,5.8968695573817485,0.0,5.69179973070591,5.8968695573817485,5.69179973070591,split,,2877
310,0.019736432412642915,True,False,28,5.692397082293322,5.8968695573817485,0.0,5.692397082293322,5.8968695573817485,5.692397082293322,paired,2847,3366
311,0.019612098057855933,True,False,29,5.655036205084983,5.8968695573817485,0.0,5.655036205084983,5.8968695573817485,5.655036205084983,split,,2844
312,0.019488546976938168,True,False,28,5.65503634197583,5.8968695573817485,0.0,5.65503634197583,5.8968695573817485,5.65503634197583,merge,3366,
313,0.019365774235469396,True,False,27,5.692397217614108,5.8968695573817485,0.0,5.692397217614108,5.8968695573817485,5.692397217614108,merge,2844,
314,0.019243774930114952,True,False,28,5.689524240921113,5.8968695573817485,0.0,5.689524240921113,5.8968695573817485,5.689524240921113,split,,2882
315,0.019122544188429895,True,False,29,5.689524105627321,5.8968695573817485,0.0,5.689524105627321,5.8968695573817485,5.689524105627321,split,,3366
316,0.019002077168664415,True,False,30,5.689517375888592,5.8968695573817485,0.0,5.689517375888592,5.8968695573817485,5.689517375888592,split,,2883
317,0.018882369059570445,True,False,31,5.78261974775554,5.8968695573817485,0.0,5.78261974775554,5.8968695573817485,5.78261974775554,split,,2811
318,0.01876341508020955,True,False,32,5.7826197493977745,5.8968695573817485,0.0,5.7826197493977745,5.8968695573817485,5.7826197493977745,split,,2837
319,0.01864521047976192,False,False,32,5.7826197493977745,5.8968695573817485,0.0,5.7826197493977745,5.8968695573817485,5.6895173771295084,merge,2811,
322,0.018295045891504415,True,False,32,5.780121369809766,5.8968695573817485,0.0,5.780121369809766,5.8968695573817485,5.780121369809766,paired,2883,2443
324,0.018065263967029104,True,False,31,5.780121368174637,5.8968695573817485,0.0,5.780121368174637,5.8968695573817485,5.780121368174637,merge,2837,
325,0.017951457535733135,True,False,32,5.780103334504872,5.8968695573817485,0.0,5.780103334504872,5.8968695573817485,5.780103334504872,split,,2886
326,0.01783836805514588,True,False,32,5.780103430090151,5.8968695573817485,0.0,5.780103430090151,5.8968695573817485,5.780103430090151,paired,3366,2679
327,0.017725991008665665,True,False,31,5.780459477348774,5.8968695573817485,0.0,5.780459477348774,5.8968695573817485,5.780459477348774,merge,3133,
328,0.017614321908144215,True,False,30,5.782957092829587,5.8968695573817485,0.0,5.782957092829587,5.8968695573817485,5.782957092829587,merge,2443,
329,0.017503356293707417,True,False,29,5.78295711159512,5.8968695573817485,0.0,5.78295711159512,5.8968695573817485,5.78295711159512,merge,2679,
330,0.017393089733577193,True,False,28,5.783334534276044,5.8968695573817485,0.0,5.783334534276044,5.8968695573817485,5.783334534276044,merge,3132,
332,0.01717463618854351,True,False,29,5.78333453591021,5.8968695573817485,0.0,5.78333453591021,5.8968695573817485,5.78333453591021,split,,2837
333,0.017066440478976683,True,False,28,5.78727659316214,5.8968695573817485,0.0,5.78727659316214,5.8968695573817485,5.78727659316214,merge,2877,
334,0.01695892637404125,True,False,28,5.787269924895931,5.8968695573817485,0.0,5.787269924895931,5.8968695573817485,5.787269924895931,paired,2837,2883
337,0.01664043088279961,True,False,29,5.787269922285645,5.8968695573817485,0.0,5.787269922285645,5.8968695573817485,5.787269922285645,split,,2890
338,0.01653560052673866,True,False,28,5.787270131448626,5.8968695573817485,0.0,5.787270131448626,5.8968695573817485,5.787270131448626,merge,2260,
339,0.016431430574463484,False,False,28,5.787270131448626,5.8968695573817485,0.0,5.787270131448626,5.8968695573817485,5.694613587487023,merge,2811,
341,0.016225055265996186,True,False,28,5.787276779315469,5.8968695573817485,0.0,5.787276779315469,5.8968695573817485,5.787276779315469,paired,2883,2679
343,0.016021271987952036,True,False,29,5.787276570152482,5.8968695573817485,0.0,5.787276570152482,5.8968695573817485,5.787276570152482,split,,2260
344,0.01592034217075708,False,False,29,5.787276570152482,5.8968695573817485,0.0,5.787276570152482,5.8968695573817485,5.612939774999422,merge,2870,
345,0.015820048184974674,True,False,30,5.787276568161683,5.8968695573817485,0.0,5.787276568161683,5.8968695573817485,5.787276568161683,split,,2318
346,0.015720386025033464,True,False,30,5.78734771424412,5.8968695573817485,0.0,5.78734771424412,5.8968695573817485,5.78734771424412,paired,2679,2788
349,0.01542515082210133,True,False,30,5.784850290267087,5.8968695573817485,0.0,5.784850290267087,5.8968695573817485,5.784850290267087,paired,2318,2443
350,0.015327976412113772,True,False,29,5.784850501084552,5.8968695573817485,0.0,5.784850501084552,5.8968695573817485,5.784850501084552,merge,2260,
351,0.01523141417545699,True,False,30,5.784850162429493,5.8968695573817485,0.0,5.784850162429493,5.8968695573817485,5.784850162429493,split,,2893
352,0.015135460255599338,True,False,31,5.775741676525563,5.8968695573817485,0.0,5.775741676525563,5.8968695573817485,5.775741676525563,split,,1
353,0.015040110820304316,True,False,32,5.808736863175465,5.8968695573817485,0.0,5.808736863175465,5.8968695573817485,5.808736863175465,split,,2866
354,0.014945362061477502,False,False,32,5.808736863175465,5.8968695573817485,0.0,5.808736863175465,5.8968695573817485,5.778736652728935,split,,2260
359,0.01448049680192513,False,False,32,5.808736863175465,5.8968695573817485,0.0,5.808736863175465,5.8968695573817485,5.756659711622743,split,,2444
360,0.01438927346483869,True,False,31,5.81123459010681,5.8968695573817485,0.0,5.81123459010681,5.8968695573817485,5.81123459010681,merge,2443,
361,0.014298624810882461,True,False,30,5.811234934649665,5.8968695573817485,0.0,5.811234934649665,5.8968695573817485,5.811234934649665,merge,2893,
363,0.014119037093755133,True,False,29,5.820436462800227,5.8968695573817485,0.0,5.820436462800227,5.8968695573817485,5.820436462800227,merge,1,
364,0.01403009085815579,True,False,29,5.817731206768581,5.8968695573817485,0.0,5.817731206768581,5.8968695573817485,5.817731206768581,paired,2890,1778
365,0.013941704960543715,True,False,28,5.817743260356313,5.8968695573817485,0.0,5.817743260356313,5.8968695573817485,5.817743260356313,merge,2259,
366,0.013853875870936356,True,False,29,5.817731206768581,5.8968695573817485,0.0,5.817731206768581,5.8968695573817485,5.817731206768581,split,,2259
367,0.01376660008158912,True,False,30,5.817731204739218,5.8968695573817485,0.0,5.817731204739218,5.8968695573817485,5.817731204739218,split,,2318
369,0.013593694483046818,True,False,29,5.817660505109611,5.8968695573817485,0.0,5.817660505109611,5.8968695573817485,5.817660505109611,merge,2788,
371,0.013422960542417876,True,False,28,5.817660507138957,5.8968695573817485,0.0,5.817660507138957,5.8968695573817485,5.817660507138957,merge,2318,
372,0.013338399406773954,True,False,29,5.817660295490402,5.8968695573817485,0.0,5.817660295490402,5.8968695573817485,5.817660295490402,split,,2260
374,0.013170871918552018,True,False,30,5.817660297101632,5.8968695573817485,0.0,5.817660297101632,5.8968695573817485,5.817660297101632,split,,2837
375,0.013087898875210805,True,False,29,5.820365611519325,5.8968695573817485,0.0,5.820365611519325,5.8968695573817485,5.820365611519325,merge,1778,
376,0.013005448540310152,True,False,28,5.820365609895333,5.8968695573817485,0.0,5.820365609895333,5.8968695573817485,5.820365609895333,merge,2837,
378,0.012842102844870008,True,False,27,5.820365818841466,5.8968695573817485,0.0,5.820365818841466,5.8968695573817485,5.820365818841466,merge,2260,
379,0.012761200960581028,True,False,28,5.817869320645567,5.8968695573817485,0.0,5.817869320645567,5.8968695573817485,5.817869320645567,split,,2443
381,0.012600922963317296,True,False,27,5.820365818841466,5.8968695573817485,0.0,5.820365818841466,5.8968695573817485,5.820365818841466,merge,2443,
382,0.012521540449111695,True,False,28,5.82043646779654,5.8968695573817485,0.0,5.82043646779654,5.8968695573817485,5.82043646779654,split,,2788
383,0.012442658023953534,True,False,28,5.81125293190313,5.8968695573817485,0.0,5.81125293190313,5.8968695573817485,5.81125293190313,paired,2886,1
384,0.0123642725374128,False,False,28,5.81125293190313,5.8968695573817485,0.0,5.81125293190313,5.8968695573817485,5.71847300971573,merge,2811,
386,0.012208979877572948,True,False,29,5.811252672513383,5.8968695573817485,0.0,5.811252672513383,5.8968695573817485,5.811252672513383,split,,2289
389,0.011979690301222238,True,False,29,5.811251993946453,5.8968695573817485,0.0,5.811251993946453,5.8968695573817485,5.811251993946453,paired,2289,2800
390,0.011904221390073117,True,False,29,5.817828849283867,5.8968695573817485,0.0,5.817828849283867,5.8968695573817485,5.817828849283867,paired,1,2823
391,0.011829227913297246,True,False,28,5.820686356275502,5.8968695573817485,0.0,5.820686356275502,5.8968695573817485,5.820686356275502,merge,2882,
392,0.011754706875782596,True,False,27,5.82069830182062,5.8968695573817485,0.0,5.82069830182062,5.8968695573817485,5.82069830182062,merge,2259,
393,0.011680655301285562,True,False,26,5.844906125960403,5.8968695573817485,0.0,5.844906125960403,5.8968695573817485,5.844906125960403,merge,2876,
394,0.011607070232312099,True,False,25,5.844906140994624,5.8968695573817485,0.0,5.844906140994624,5.8968695573817485,5.844906140994624,merge,2800,
395,0.011533948729999594,True,False,26,5.843994713666881,5.8968695573817485,0.0,5.843994713666881,5.8968695573817485,5.843994713666881,split,,2812
396,0.011461287873999497,True,False,26,5.879247892780313,5.8968695573817485,0.0,5.879247892780313,5.8968695573817485,5.879247892780313,paired,2788,2824
397,0.011389084762360705,True,False,27,5.879247567759464,5.8968695573817485,0.0,5.879247567759464,5.8968695573817485,5.879247567759464,split,,2893
398,0.011317336511413627,True,False,28,5.87931410209174,5.8968695573817485,0.0,5.87931410209174,5.8968695573817485,5.87931410209174,split,,2788
399,0.011246040255655046,True,False,27,5.87932468763211,5.8968695573817485,0.0,5.87932468763211,5.8968695573817485,5.87932468763211,merge,2211,
400,0.011175193147633662,True,False,26,5.879258153355696,5.8968695573817485,0.0,5.879258153355696,5.8968695573817485,5.879258153355696,merge,2788,
402,0.011034835074575266,True,False,25,5.87925960808791,5.8968695573817485,0.0,5.87925960808791,5.8968695573817485,5.87925960808791,merge,2210,
404,0.010896239869362853,True,False,24,5.880128161915746,5.8968695573817485,0.0,5.880128161915746,5.8968695573817485,5.880128161915746,merge,2812,
405,0.010827596412154573,True,False,23,5.846700950296064,5.8968695573817485,0.0,5.846700950296064,5.8968695573817485,5.846700950296064,merge,2866,
408,0.01062424977556949,True,False,22,5.8467012722970715,5.8968695573817485,0.0,5.8467012722970715,5.8968695573817485,5.8467012722970715,merge,2893,
409,0.010557319784711824,False,False,22,5.8467012722970715,5.8968695573817485,0.0,5.8467012722970715,5.8968695573817485,5.5148219464900485,paired,2841,2866
410,0.010490811435266098,True,False,23,5.844058281554727,5.8968695573817485,0.0,5.844058281554727,5.8968695573817485,5.844058281554727,split,,1778
412,0.010359049052422206,True,False,22,5.848208472880973,5.8968695573817485,0.0,5.848208472880973,5.8968695573817485,5.848208472880973,merge,2209,
413,0.010293789756658372,True,False,21,5.850804204625099,5.8968695573817485,0.0,5.850804204625099,5.8968695573817485,5.850804204625099,merge,1778,
414,0.010228941577364982,True,False,22,5.8499443301577045,5.8968695573817485,0.0,5.8499443301577045,5.8968695573817485,5.8499443301577045,split,,2812
418,0.009973608470495974,True,False,23,5.849944311260543,5.8968695573817485,0.0,5.849944311260543,5.8968695573817485,5.849944311260543,split,,2679
419,0.009910777349442774,False,False,23,5.849944311260543,5.8968695573817485,0.0,5.849944311260543,5.8968695573817485,5.483852576159165,merge,2841,
420,0.009848342047995336,True,False,24,5.849945323470113,5.8968695573817485,0.0,5.849945323470113,5.8968695573817485,5.849945323470113,split,,2813
422,0.009724648945387144,True,False,23,5.874829417830071,5.8968695573817485,0.0,5.874829417830071,5.8968695573817485,5.874829417830071,merge,1777,
424,0.009602509402104801,True,False,24,5.874829095390957,5.8968695573817485,0.0,5.874829095390957,5.8968695573817485,5.874829095390957,split,,2893
427,0.009422170394686432,True,False,25,5.874895540572105,5.8968695573817485,0.0,5.874895540572105,5.8968695573817485,5.874895540572105,split,,2788
428,0.009362813189076878,True,False,24,5.874829095390957,5.8968695573817485,0.0,5.874829095390957,5.8968695573817485,5.874829095390957,merge,2788,
429,0.009303829918315685,False,False,24,5.874829095390957,5.8968695573817485,0.0,5.874829095390957,5.8968695573817485,5.509115089750317,paired,2841,2788
430,0.00924521822671125,True,False,24,5.874829419772535,5.8968695573817485,0.0,5.874829419772535,5.8968695573817485,5.874829419772535,paired,2893,2837
432,0.009129100232313959,True,False,23,5.874829436979354,5.8968695573817485,0.0,5.874829436979354,5.8968695573817485,5.874829436979354,merge,2679,
434,0.009014440655478288,False,False,23,5.874829436979354,5.8968695573817485,0.0,5.874829436979354,5.8968695573817485,5.865501538020613,split,,1
436,0.008901221178786726,True,False,22,5.874829435036887,5.8968695573817485,0.0,5.874829435036887,5.8968695573817485,5.874829435036887,merge,2837,
439,0.008734052647627371,True,False,21,5.8748284462919855,5.8968695573817485,0.0,5.8748284462919855,5.8968695573817485,5.8748284462919855,merge,2813,
440,0.008679030403590873,True,False,22,5.874462589235588,5.8968695573817485,0.0,5.874462589235588,5.8968695573817485,5.874462589235588,split,,3132
442,0.008570023609044223,True,False,21,5.8748284462919855,5.8968695573817485,0.0,5.8748284462919855,5.8968695573817485,5.8748284462919855,merge,3132,
444,0.008462385916886288,False,False,21,5.8748284462919855,5.8968695573817485,0.0,5.8748284462919855,5.8968695573817485,5.8504934559187625,split,,2876
446,0.008356100131479333,True,False,20,5.87589505220223,5.8968695573817485,0.0,5.87589505220223,5.8968695573817485,5.87589505220223,merge,2812,
448,0.008251149273159196,True,False,21,5.875895034974288,5.8968695573817485,0.0,5.875895034974288,5.8968695573817485,5.875895034974288,split,,2679
449,0.008199169193898664,True,False,21,5.875895805229289,5.8968695573817485,0.0,5.875895805229289,5.8968695573817485,5.875895805229289,paired,2679,2873
450,0.008147516575522727,True,False,20,5.87589505220223,5.8968695573817485,0.0,5.87589505220223,5.8968695573817485,5.87589505220223,merge,2873,
452,0.008045185482749278,True,False,21,5.8748284462919855,5.8968695573817485,0.0,5.8748284462919855,5.8968695573817485,5.8748284462919855,split,,2812
453,0.00799450292142181,True,False,22,5.8748284290851664,5.8968695573817485,0.0,5.8748284290851664,5.8968695573817485,5.8748284290851664,split,,2679
454,0.00794413964695581,True,False,23,5.874829417830071,5.8968695573817485,0.0,5.874829417830071,5.8968695573817485,5.874829417830071,split,,2813
457,0.007794945493768007,True,False,22,5.874829435036887,5.8968695573817485,0.0,5.874829435036887,5.8968695573817485,5.874829435036887,merge,2679,
458,0.007745839378827676,True,False,23,5.874463579208303,5.8968695573817485,0.0,5.874463579208303,5.8968695573817485,5.874463579208303,split,,3132
459,0.007697042619549481,False,False,23,5.874463579208303,5.8968695573817485,0.0,5.874463579208303,5.8968695573817485,5.837087334103998,split,,2844
462,0.007552489048400447,True,False,22,5.874829435036887,5.8968695573817485,0.0,5.874829435036887,5.8968695573817485,5.874829435036887,merge,3132,
464,0.007457631376087854,True,False,21,5.8748284462919855,5.8968695573817485,0.0,5.8748284462919855,5.8968695573817485,5.8748284462919855,merge,2813,
465,0.007410650251738804,True,False,22,5.874894891244768,5.8968695573817485,0.0,5.874894891244768,5.8968695573817485,5.874894891244768,split,,2788
466,0.007363965096167745,True,False,22,5.874828123852833,5.8968695573817485,0.0,5.874828123852833,5.8968695573817485,5.874828123852833,paired,2788,2893
469,0.007225666855520846,True,False,21,5.8748284462919855,5.8968695573817485,0.0,5.8748284462919855,5.8968695573817485,5.8748284462919855,merge,2893,
470,0.007180147046894674,True,False,21,5.8665832419828465,5.8968695573817485,0.0,5.8665832419828465,5.8968695573817485,5.8665832419828465,paired,2812,1
473,0.007045300983503047,True,False,20,5.87589505220223,5.8968695573817485,0.0,5.87589505220223,5.8968695573817485,5.87589505220223,merge,1,
474,0.007000917432628737,False,False,20,5.87589505220223,5.8968695573817485,0.0,5.87589505220223,5.8968695573817485,5.510846115584997,merge,2841,
479,0.006783158686735768,False,False,20,5.87589505220223,5.8968695573817485,0.0,5.87589505220223,5.8968695573817485,5.841124111147252,merge,2824,
481,0.0066979636417873805,True,False,21,5.875895805229289,5.8968695573817485,0.0,5.875895805229289,5.8968695573817485,5.875895805229289,split,,2873
482,0.006655768225190468,True,False,22,5.8758954828314955,5.8968695573817485,0.0,5.8758954828314955,5.8968695573817485,5.8758954828314955,split,,2893
483,0.0066138386286661915,True,False,21,5.875894729809287,5.8968695573817485,0.0,5.875894729809287,5.8968695573817485,5.875894729809287,merge,2873,
484,0.006572173177617722,False,False,21,5.875894729809287,5.8968695573817485,0.0,5.875894729809287,5.8968695573817485,5.702893847357389,merge,2870,
485,0.006530770207997745,True,False,22,5.8758954828314955,5.8968695573817485,0.0,5.8758954828314955,5.8968695573817485,5.8758954828314955,split,,2873
487,0.006448745109203291,True,False,23,5.874828860516477,5.8968695573817485,0.0,5.874828860516477,5.8968695573817485,5.874828860516477,split,,2812
489,0.00636775022837976,False,False,23,5.874828860516477,5.8968695573817485,0.0,5.874828860516477,5.8968695573817485,5.850493565228785,split,,2876
494,0.00616968571508768,True,False,23,5.873164748512753,5.8968695573817485,0.0,5.873164748512753,5.8968695573817485,5.873164748512753,paired,2824,2866
495,0.006130818311061183,True,False,22,5.874322585811235,5.8968695573817485,0.0,5.874322585811235,5.8968695573817485,5.874322585811235,merge,2812,
496,0.0060921957614998076,True,False,22,5.894900496844485,5.8968695573817485,0.0,5.894900496844485,5.8968695573817485,5.894900496844485,paired,2873,2827
499,0.005977781862942578,False,False,22,5.894900496844485,5.8968695573817485,0.0,5.894900496844485,5.8968695573817485,5.861488846196426,paired,2866,2873
502,0.005865516703640542,True,False,23,5.894900496701897,5.8968695573817485,0.0,5.894900496701897,5.8968695573817485,5.894900496701897,split,,3013
503,0.005828565484717498,True,False,24,5.894900479647131,5.8968695573817485,0.0,5.894900479647131,5.8968695573817485,5.894900479647131,split,,2679
504,0.005791847048795322,True,False,25,5.894900478533874,5.8968695573817485,0.0,5.894900478533874,5.8968695573817485,5.894900478533874,split,,2894
505,0.005755359929402076,True,False,26,5.894528300636747,5.8968695573817485,0.0,5.894528300636747,5.8968695573817485,5.894528300636747,split,,3132
506,0.005719102669304215,True,False,27,5.894298097937071,5.8968695573817485,0.0,5.894298097937071,5.8968695573817485,5.894298097937071,split,,3133
508,0.005647271943903585,True,False,26,5.894528300636747,5.8968695573817485,0.0,5.894528300636747,5.8968695573817485,5.894528300636747,merge,3133,
509,0.0056116956098037065,False,False,26,5.894528300636747,5.8968695573817485,0.0,5.894528300636747,5.8968695573817485,5.486550096166692,paired,2841,2828
510,0.0055763433972904185,True,False,26,5.873352164924025,5.8968695573817485,0.0,5.873352164924025,5.8968695573817485,5.873352164924025,paired,2827,2847
512,0.005506305698289097,True,False,25,5.873729890287045,5.8968695573817485,0.0,5.873729890287045,5.8968695573817485,5.873729890287045,merge,3132,
514,0.005437147658041177,True,False,26,5.873729790473629,5.8968695573817485,0.0,5.873729790473629,5.8968695573817485,5.873729790473629,split,,2873
516,0.005368858228217921,True,False,25,5.874322567400803,5.8968695573817485,0.0,5.874322567400803,5.8968695573817485,5.874322567400803,merge,2847,
517,0.005335035827604089,True,False,26,5.873164730122916,5.8968695573817485,0.0,5.873164730122916,5.8968695573817485,5.873164730122916,split,,2812
518,0.005301426499255281,True,False,25,5.873164730265739,5.8968695573817485,0.0,5.873164730265739,5.8968695573817485,5.873164730265739,merge,3013,
519,0.005268028900872037,False,False,25,5.873164730265739,5.8968695573817485,0.0,5.873164730265739,5.8968695573817485,5.848957817370387,split,,2876
520,0.00523484169861103,True,False,24,5.873302097110404,5.8968695573817485,0.0,5.873302097110404,5.8968695573817485,5.873302097110404,merge,2823,
521,0.005201863567031797,True,False,23,5.873302098229711,5.8968695573817485,0.0,5.873302098229711,5.8968695573817485,5.873302098229711,merge,2894,
522,0.005169093189043803,True,False,22,5.877211392497021,5.8968695573817485,0.0,5.877211392497021,5.8968695573817485,5.877211392497021,merge,2812,
523,0.005136529255853838,True,False,21,5.877211409514725,5.8968695573817485,0.0,5.877211409514725,5.8968695573817485,5.877211409514725,merge,2679,
524,0.005104170466913751,False,False,21,5.877211409514725,5.8968695573817485,0.0,5.877211409514725,5.8968695573817485,5.839795177633842,paired,2873,2844
528,0.004976761028366362,True,False,22,5.877211408395723,5.8968695573817485,0.0,5.877211408395723,5.8968695573817485,5.877211408395723,split,,2894
529,0.004945408737412576,False,False,22,5.877211408395723,5.8968695573817485,0.0,5.877211408395723,5.8968695573817485,5.844243807181389,paired,2866,2679
530,0.004914253957679931,True,False,23,5.877211408252776,5.8968695573817485,0.0,5.877211408252776,5.8968695573817485,5.877211408252776,split,,3013
531,0.0048832954448994725,True,False,22,5.877211467696455,5.8968695573817485,0.0,5.877211467696455,5.8968695573817485,5.877211467696455,merge,2873,
