likelihood,chain,divergences,mean_log_likelihood,mean_lp,mean_n_steps,mean_step_size,mean_x,min_mean_x,max_mean_x,min_mean_bc,max_mean_bc,min_mean_sigma,max_mean_sigma,max_abs_baseline_minus_obs_ppt,count_abs_baseline_minus_obs_gt_50ppt,max_abs_total_minus_obs_ppt,max_mean_epsilon_ppt
PEFO,0,0,-4515.091635398892,4741.907285970052,31.0,0.15961626172065735,0.6279112990450766,0.11661725554730511,1.8461727832967572,0.8546139978528022,1.7704349527756373,0.049749622698312394,0.09995775278285146,101.53468298899332,39,104.15116439890068,10.032966562398276
PEFO,1,0,-2374.1160285328824,2558.454329793294,63.0,0.070598304271698,0.9790975547833195,0.31614525215033595,12.826926875654733,0.837330872931083,1.144797697887818,0.049805491390654516,0.0989140011496842,93.99068224995932,1,87.24118740084171,9.197448467858633
PEFO,2,0,-4795.241485869066,5017.5554885742185,31.0,0.1571783572435379,0.6140203699882689,0.15929743561356638,1.5508195320123108,0.8613729469617207,1.7065592796524365,0.04971844707480504,0.09996241288855671,98.61280151977539,44,100.50290759031773,9.748532781902949
PEFO,3,0,-4795.312635094082,5017.236044010417,31.0,0.1480388045310974,0.6137282540514378,0.15991011686548204,1.5409597025824555,0.8621204145987829,1.706067980659008,0.04972869048112592,0.09996293468053143,98.5443074101766,44,100.43288610640764,9.74184638838768
additive,0,0,-2339.4430579397163,2491.409539819336,254.87626666666668,0.021476704627275467,0.9335707215734679,0.3119392376267274,12.742463480622757,0.9235574802517891,1.1410429148554802,1.1836865359758746,16.265962629699708,93.2663145345052,1,87.78967506504853,16.270017209243775
additive,1,0,-2339.232271121363,2490.9997670654298,254.99146666666667,0.019949138164520264,0.9338904452840504,0.3130549737060132,12.771663446534983,0.9224305208524068,1.1405450196286042,1.1801239694354448,16.27428636487325,93.2797946161906,1,87.80021150868734,16.278339104429882
additive,2,0,-2339.351400572725,2491.1701204508463,255.0,0.018425533547997475,0.933512799869144,0.31379562313669596,12.845474531113666,0.9225344893177351,1.1407754905323189,1.1718591018090134,16.2805885664622,93.2612065287272,1,87.7848667501211,16.28463940976461
additive,3,0,-2339.2734716768146,2490.878696500651,254.94026666666667,0.021322816610336304,0.9333312024599146,0.31281736073559924,12.832982316601774,0.9237653112709522,1.1405291799008845,1.1770260123435097,16.284684151967365,93.2603253595988,1,87.78200295127232,16.2887348807017
